Year,Scenario,ImportCost_EURperMWh,ImportCost_EURperKgH2,Country,EuropeanOffshoreSupply_TWh,GrossExport_TWh,GrossImport_TWh,NetExport_TWh,SupplierCarbonContribution_Mt
2040,Outside option 38 EUR/MWh,38,1.266654,SE,0,0,20.65,-20.65,0
2040,Outside option 38 EUR/MWh,38,1.266654,GB,0,0,73.08,-73.08,0
2040,Outside option 38 EUR/MWh,38,1.266654,ITN,604.9,604.9,0,604.9,128.622298925831
2050,Outside option 38 EUR/MWh,38,1.266654,BE,0,0,63.31,-63.31,0
2050,Outside option 38 EUR/MWh,38,1.266654,DK,0,0,10.1799999984167,-10.1799999984167,3.13499892712343e-10
2050,Outside option 38 EUR/MWh,38,1.266654,FR,0,0,116.279999998414,-116.279999998414,6.42508268811071e-10
2050,Outside option 38 EUR/MWh,38,1.266654,DE,0,0,245.11,-245.11,0
2050,Outside option 38 EUR/MWh,38,1.266654,IE,0,0,5.33,-5.33,0
2050,Outside option 38 EUR/MWh,38,1.266654,NL,0,0,102.419999996795,-102.419999996795,9.66338120633736e-10
2050,Outside option 38 EUR/MWh,38,1.266654,NO,0,0,16.9099999999813,-16.9099999999813,3.70503627777907e-12
2050,Outside option 38 EUR/MWh,38,1.266654,PT,0,0,23.93,-23.93,0
2050,Outside option 38 EUR/MWh,38,1.266654,ES,0,0,107.58,-107.58,0
2050,Outside option 38 EUR/MWh,38,1.266654,SE,0,0,26.46,-26.46,0
2050,Outside option 38 EUR/MWh,38,1.266654,GB,0,0,100.879999996671,-100.879999996671,1.0039507003512e-09
2050,Outside option 38 EUR/MWh,38,1.266654,ITN,818.389999990278,818.389999990278,0,818.389999990278,174.327287107044
2030,Outside option 39 EUR/MWh,39,1.299987,BE,0,0,17.86,-17.86,0
2030,Outside option 39 EUR/MWh,39,1.299987,DK,0,0,2.58,-2.58,0
2030,Outside option 39 EUR/MWh,39,1.299987,FR,0,0,30.92,-30.92,0
2030,Outside option 39 EUR/MWh,39,1.299987,DE,0,0,60.97,-60.97,0
2030,Outside option 39 EUR/MWh,39,1.299987,IE,0,0,1.36,-1.36,0
2030,Outside option 39 EUR/MWh,39,1.299987,NL,0,0,25.03,-25.03,0
2030,Outside option 39 EUR/MWh,39,1.299987,NO,0,0,5.23,-5.23,0
2030,Outside option 39 EUR/MWh,39,1.299987,PT,0,0,6.11,-6.11,0
2030,Outside option 39 EUR/MWh,39,1.299987,ES,0,0,27.65,-27.65,0
2030,Outside option 39 EUR/MWh,39,1.299987,SE,0,0,7.86,-7.86,0
2030,Outside option 39 EUR/MWh,39,1.299987,GB,0,0,24.82,-24.82,0
2030,Outside option 39 EUR/MWh,39,1.299987,ITN,210.39,210.39,0,210.39,43.0138238363171
2040,Outside option 39 EUR/MWh,39,1.299987,BE,0,0,49.94,-49.94,0
2040,Outside option 39 EUR/MWh,39,1.299987,DK,0,0,7.35,-7.35,0
2040,Outside option 39 EUR/MWh,39,1.299987,FR,0,0,87.09,-87.09,0
2040,Outside option 39 EUR/MWh,39,1.299987,DE,0,0,182.55,-182.55,0
2040,Outside option 39 EUR/MWh,39,1.299987,IE,0,0,3.89,-3.89,0
2040,Outside option 39 EUR/MWh,39,1.299987,NL,0,0,70.08,-70.08,0
2040,Outside option 39 EUR/MWh,39,1.299987,NO,0,0,13.21,-13.21,0
2040,Outside option 39 EUR/MWh,39,1.299987,PT,0,0,17.32,-17.32,0
2040,Outside option 39 EUR/MWh,39,1.299987,ES,0,0,79.74,-79.74,0
2040,Outside option 39 EUR/MWh,39,1.299987,SE,0,0,20.65,-20.65,0
2040,Outside option 39 EUR/MWh,39,1.299987,GB,0,0,73.08,-73.08,0
2040,Outside option 39 EUR/MWh,39,1.299987,ITN,604.9,604.9,0,604.9,128.622298925831
2050,Outside option 39 EUR/MWh,39,1.299987,BE,0,0,63.31,-63.31,0
2050,Outside option 39 EUR/MWh,39,1.299987,DK,0,0,10.18,-10.18,0
2050,Outside option 39 EUR/MWh,39,1.299987,FR,0,0,116.28,-116.28,0
2050,Outside option 39 EUR/MWh,39,1.299987,DE,0,0,245.11,-245.11,0
2050,Outside option 39 EUR/MWh,39,1.299987,IE,0,0,5.33,-5.33,0
2050,Outside option 39 EUR/MWh,39,1.299987,NL,0,0,102.42,-102.42,0
2050,Outside option 39 EUR/MWh,39,1.299987,NO,0,0,16.91,-16.91,0
2050,Outside option 39 EUR/MWh,39,1.299987,PT,0,0,23.93,-23.93,0
2050,Outside option 39 EUR/MWh,39,1.299987,ES,0,0,107.58,-107.58,0
2050,Outside option 39 EUR/MWh,39,1.299987,SE,0,0,26.46,-26.46,0
2050,Outside option 39 EUR/MWh,39,1.299987,GB,0,0,100.88,-100.88,0
2050,Outside option 39 EUR/MWh,39,1.299987,ITN,818.39,818.39,0,818.39,174.327287109974
2030,Outside option 40 EUR/MWh,40,1.33332,BE,0,0,17.86,-17.86,0
2030,Outside option 40 EUR/MWh,40,1.33332,DK,0,0,2.58,-2.58,0
2030,Outside option 40 EUR/MWh,40,1.33332,FR,0,0,30.92,-30.92,0
2030,Outside option 40 EUR/MWh,40,1.33332,DE,0,0,60.97,-60.97,0
2030,Outside option 40 EUR/MWh,40,1.33332,IE,0,0,1.36,-1.36,0
2030,Outside option 40 EUR/MWh,40,1.33332,NL,0,0,25.03,-25.03,0
2030,Outside option 40 EUR/MWh,40,1.33332,NO,0,0,5.23,-5.23,0
2030,Outside option 40 EUR/MWh,40,1.33332,PT,0,0,6.11,-6.11,0
2030,Outside option 40 EUR/MWh,40,1.33332,ES,0,0,27.65,-27.65,0
2030,Outside option 40 EUR/MWh,40,1.33332,SE,0,0,7.86,-7.86,0
2030,Outside option 40 EUR/MWh,40,1.33332,GB,0,0,24.82,-24.82,0
2030,Outside option 40 EUR/MWh,40,1.33332,ITN,210.39,210.39,0,210.39,43.0138238363171
2040,Outside option 40 EUR/MWh,40,1.33332,BE,0,0,49.94,-49.94,0
2040,Outside option 40 EUR/MWh,40,1.33332,DK,0,0,7.35,-7.35,0
2040,Outside option 40 EUR/MWh,40,1.33332,FR,0,0,87.09,-87.09,0
2040,Outside option 40 EUR/MWh,40,1.33332,DE,0,0,182.55,-182.55,0
2040,Outside option 40 EUR/MWh,40,1.33332,IE,0,0,3.89,-3.89,0
2040,Outside option 40 EUR/MWh,40,1.33332,NL,0,0,70.08,-70.08,0
2040,Outside option 40 EUR/MWh,40,1.33332,NO,0,0,13.21,-13.21,0
2040,Outside option 40 EUR/MWh,40,1.33332,PT,0,0,17.32,-17.32,0
2040,Outside option 40 EUR/MWh,40,1.33332,ES,0,0,79.74,-79.74,0
2040,Outside option 40 EUR/MWh,40,1.33332,SE,0,0,20.65,-20.65,0
2040,Outside option 40 EUR/MWh,40,1.33332,GB,0,0,73.08,-73.08,0
2040,Outside option 40 EUR/MWh,40,1.33332,ITN,604.9,604.9,0,604.9,128.622298925831
2050,Outside option 40 EUR/MWh,40,1.33332,BE,0,0,63.31,-63.31,0
2050,Outside option 40 EUR/MWh,40,1.33332,DK,0,0,10.179999999979,-10.179999999979,4.15134593367839e-12
2050,Outside option 40 EUR/MWh,40,1.33332,FR,0,0,116.28,-116.28,0
2050,Outside option 40 EUR/MWh,40,1.33332,DE,0,0,245.11,-245.11,0
2050,Outside option 40 EUR/MWh,40,1.33332,IE,0,0,5.32999999999901,-5.32999999999901,1.95621296938953e-13
2050,Outside option 40 EUR/MWh,40,1.33332,NL,0,0,102.419999999998,-102.419999999998,3.90798504668055e-13
2050,Outside option 40 EUR/MWh,40,1.33332,NO,0,0,16.91,-16.91,0
2050,Outside option 40 EUR/MWh,40,1.33332,PT,0,0,23.93,-23.93,0
2050,Outside option 40 EUR/MWh,40,1.33332,ES,0,0,107.58,-107.58,0
2050,Outside option 40 EUR/MWh,40,1.33332,SE,0,0,26.46,-26.46,0
2050,Outside option 40 EUR/MWh,40,1.33332,GB,0,0,100.879999999998,-100.879999999998,3.01980662698043e-13
2050,Outside option 40 EUR/MWh,40,1.33332,ITN,818.389999999974,818.389999999974,0,818.389999999974,174.327287109969
2030,Outside option 41 EUR/MWh,41,1.366653,BE,0,0,17.86,-17.86,0
2030,Outside option 41 EUR/MWh,41,1.366653,DK,0,0,2.58,-2.58,0
2030,Outside option 41 EUR/MWh,41,1.366653,FR,0,0,30.92,-30.92,0
2030,Outside option 41 EUR/MWh,41,1.366653,DE,0,0,60.97,-60.97,0
2030,Outside option 41 EUR/MWh,41,1.366653,IE,0,0,1.36,-1.36,0
2030,Outside option 41 EUR/MWh,41,1.366653,NL,0,0,25.03,-25.03,0
2030,Outside option 41 EUR/MWh,41,1.366653,NO,0,0,5.23,-5.23,0
2030,Outside option 41 EUR/MWh,41,1.366653,PT,0,0,6.11,-6.11,0
2030,Outside option 41 EUR/MWh,41,1.366653,ES,0,0,27.65,-27.65,0
2030,Outside option 41 EUR/MWh,41,1.366653,SE,0,0,7.86,-7.86,0
2030,Outside option 41 EUR/MWh,41,1.366653,GB,0,0,24.82,-24.82,0
2030,Outside option 41 EUR/MWh,41,1.366653,ITN,210.39,210.39,0,210.39,43.0138238363171
2040,Outside option 41 EUR/MWh,41,1.366653,BE,0,0,49.94,-49.94,0
2040,Outside option 41 EUR/MWh,41,1.366653,DK,0,0,7.35,-7.35,0
2040,Outside option 41 EUR/MWh,41,1.366653,FR,0,0,87.09,-87.09,0
2040,Outside option 41 EUR/MWh,41,1.366653,DE,0,0,182.55,-182.55,0
2040,Outside option 41 EUR/MWh,41,1.366653,IE,0,0,3.89,-3.89,0
2040,Outside option 41 EUR/MWh,41,1.366653,NL,0,0,70.08,-70.08,0
2040,Outside option 41 EUR/MWh,41,1.366653,NO,0,0,13.21,-13.21,0
2040,Outside option 41 EUR/MWh,41,1.366653,PT,0,0,17.32,-17.32,0
2040,Outside option 41 EUR/MWh,41,1.366653,ES,0,0,79.74,-79.74,0
2040,Outside option 41 EUR/MWh,41,1.366653,SE,0,0,20.65,-20.65,0
2040,Outside option 41 EUR/MWh,41,1.366653,GB,0,0,73.08,-73.08,0
2040,Outside option 41 EUR/MWh,41,1.366653,ITN,604.9,604.9,0,604.9,128.622298925831
2050,Outside option 41 EUR/MWh,41,1.366653,BE,0,0,63.31,-63.31,0
2050,Outside option 41 EUR/MWh,41,1.366653,DK,0,0,10.18,-10.18,0
2050,Outside option 41 EUR/MWh,41,1.366653,FR,0,0,116.28,-116.28,0
2050,Outside option 41 EUR/MWh,41,1.366653,DE,0,0,245.11,-245.11,0
2050,Outside option 41 EUR/MWh,41,1.366653,IE,0,0,5.33,-5.33,0
2050,Outside option 41 EUR/MWh,41,1.366653,NL,0,0,102.42,-102.42,0
2050,Outside option 41 EUR/MWh,41,1.366653,NO,0,0,16.91,-16.91,0
2050,Outside option 41 EUR/MWh,41,1.366653,PT,0,0,23.93,-23.93,0
2050,Outside option 41 EUR/MWh,41,1.366653,ES,0,0,107.58,-107.58,0
2050,Outside option 41 EUR/MWh,41,1.366653,SE,0,0,26.46,-26.46,0
2050,Outside option 41 EUR/MWh,41,1.366653,GB,0,0,100.88,-100.88,0
2050,Outside option 41 EUR/MWh,41,1.366653,ITN,818.39,818.39,0,818.39,174.327287109974
2030,Outside option 42 EUR/MWh,42,1.399986,BE,0,0,17.86,-17.86,0
2030,Outside option 42 EUR/MWh,42,1.399986,DK,0,0,2.58,-2.58,0
2030,Outside option 42 EUR/MWh,42,1.399986,FR,0,0,30.92,-30.92,0
2030,Outside option 42 EUR/MWh,42,1.399986,DE,0,0,60.97,-60.97,0
2030,Outside option 42 EUR/MWh,42,1.399986,IE,0,0,1.36,-1.36,0
2030,Outside option 42 EUR/MWh,42,1.399986,NL,0,0,25.03,-25.03,0
2030,Outside option 42 EUR/MWh,42,1.399986,NO,0,0,5.23,-5.23,0
2030,Outside option 42 EUR/MWh,42,1.399986,PT,0,0,6.11,-6.11,0
2030,Outside option 42 EUR/MWh,42,1.399986,ES,0,0,27.65,-27.65,0
2030,Outside option 42 EUR/MWh,42,1.399986,SE,0,0,7.86,-7.86,0
2030,Outside option 42 EUR/MWh,42,1.399986,GB,0,0,24.82,-24.82,0
2030,Outside option 42 EUR/MWh,42,1.399986,ITN,210.39,210.39,0,210.39,43.0138238363171
2040,Outside option 42 EUR/MWh,42,1.399986,BE,0,0,49.94,-49.94,0
2040,Outside option 42 EUR/MWh,42,1.399986,DK,0,0,7.35,-7.35,0
2040,Outside option 42 EUR/MWh,42,1.399986,FR,0,0,87.09,-87.09,0
2040,Outside option 42 EUR/MWh,42,1.399986,DE,0,0,182.55,-182.55,0
2040,Outside option 42 EUR/MWh,42,1.399986,IE,0,0,3.89,-3.89,0
2040,Outside option 42 EUR/MWh,42,1.399986,NL,0,0,70.08,-70.08,0
2040,Outside option 42 EUR/MWh,42,1.399986,NO,0,0,13.21,-13.21,0
2040,Outside option 42 EUR/MWh,42,1.399986,PT,0,0,17.32,-17.32,0
2040,Outside option 42 EUR/MWh,42,1.399986,ES,0,0,79.74,-79.74,0
2040,Outside option 42 EUR/MWh,42,1.399986,SE,0,0,20.65,-20.65,0
2040,Outside option 42 EUR/MWh,42,1.399986,GB,0,0,73.08,-73.08,0
2040,Outside option 42 EUR/MWh,42,1.399986,ITN,604.9,604.9,0,604.9,128.622298925831
2050,Outside option 42 EUR/MWh,42,1.399986,BE,0,0,63.31,-63.31,0
2050,Outside option 42 EUR/MWh,42,1.399986,DK,0,0,10.18,-10.18,0
2050,Outside option 42 EUR/MWh,42,1.399986,FR,0,0,116.28,-116.28,0
2050,Outside option 42 EUR/MWh,42,1.399986,DE,0,0,245.11,-245.11,0
2050,Outside option 42 EUR/MWh,42,1.399986,IE,0,0,5.33,-5.33,0
2050,Outside option 42 EUR/MWh,42,1.399986,NL,0,0,102.42,-102.42,0
2050,Outside option 42 EUR/MWh,42,1.399986,NO,0,0,16.91,-16.91,0
2050,Outside option 42 EUR/MWh,42,1.399986,PT,0,0,23.93,-23.93,0
2050,Outside option 42 EUR/MWh,42,1.399986,ES,0,0,107.58,-107.58,0
2050,Outside option 42 EUR/MWh,42,1.399986,SE,0,0,26.46,-26.46,0
2050,Outside option 42 EUR/MWh,42,1.399986,GB,0,0,100.88,-100.88,0
2050,Outside option 42 EUR/MWh,42,1.399986,ITN,818.39,818.39,0,818.39,174.327287109974
2030,Outside option 43 EUR/MWh,43,1.433319,BE,0,0,17.86,-17.86,0
2030,Outside option 43 EUR/MWh,43,1.433319,DK,0,0,2.58,-2.58,0
2030,Outside option 43 EUR/MWh,43,1.433319,FR,0,0,30.92,-30.92,0
2030,Outside option 43 EUR/MWh,43,1.433319,DE,0,0,60.97,-60.97,0
2030,Outside option 43 EUR/MWh,43,1.433319,IE,0,0,1.36,-1.36,0
2030,Outside option 43 EUR/MWh,43,1.433319,NL,0,0,25.03,-25.03,0
2030,Outside option 43 EUR/MWh,43,1.433319,NO,0,0,5.23,-5.23,0
2030,Outside option 43 EUR/MWh,43,1.433319,PT,0,0,6.11,-6.11,0
2030,Outside option 43 EUR/MWh,43,1.433319,ES,0,0,27.65,-27.65,0
2030,Outside option 43 EUR/MWh,43,1.433319,SE,0,0,7.86,-7.86,0
2030,Outside option 43 EUR/MWh,43,1.433319,GB,0,0,24.82,-24.82,0
2030,Outside option 43 EUR/MWh,43,1.433319,ITN,210.39,210.39,0,210.39,43.0138238363171
2040,Outside option 43 EUR/MWh,43,1.433319,BE,0,0,49.94,-49.94,0
2040,Outside option 43 EUR/MWh,43,1.433319,DK,0,0,7.35,-7.35,0
2040,Outside option 43 EUR/MWh,43,1.433319,FR,0,0,87.09,-87.09,0
2040,Outside option 43 EUR/MWh,43,1.433319,DE,0,0,182.55,-182.55,0
2040,Outside option 43 EUR/MWh,43,1.433319,IE,0,0,3.89,-3.89,0
2040,Outside option 43 EUR/MWh,43,1.433319,NL,0,0,70.08,-70.08,0
2040,Outside option 43 EUR/MWh,43,1.433319,NO,0,0,13.21,-13.21,0
2040,Outside option 43 EUR/MWh,43,1.433319,PT,0,0,17.32,-17.32,0
2040,Outside option 43 EUR/MWh,43,1.433319,ES,0,0,79.74,-79.74,0
2040,Outside option 43 EUR/MWh,43,1.433319,SE,0,0,20.65,-20.65,0
2040,Outside option 43 EUR/MWh,43,1.433319,GB,0,0,73.08,-73.08,0
2040,Outside option 43 EUR/MWh,43,1.433319,ITN,604.9,604.9,0,604.9,128.622298925831
2050,Outside option 43 EUR/MWh,43,1.433319,BE,0,0,63.31,-63.31,0
2050,Outside option 43 EUR/MWh,43,1.433319,DK,6.57269427670951,0,3.60730572329049,-3.60730572329049,1.30139346678848
2050,Outside option 43 EUR/MWh,43,1.433319,FR,0,0,116.28,-116.28,0
2050,Outside option 43 EUR/MWh,43,1.433319,DE,0,0,245.11,-245.11,0
2050,Outside option 43 EUR/MWh,43,1.433319,IE,0,0,5.33,-5.33,0
2050,Outside option 43 EUR/MWh,43,1.433319,NL,0,0,102.42,-102.42,0
2050,Outside option 43 EUR/MWh,43,1.433319,NO,0,0,16.91,-16.91,0
2050,Outside option 43 EUR/MWh,43,1.433319,PT,0,0,23.93,-23.93,0
2050,Outside option 43 EUR/MWh,43,1.433319,ES,0,0,107.58,-107.58,0
2050,Outside option 43 EUR/MWh,43,1.433319,SE,0,0,26.46,-26.46,0
2050,Outside option 43 EUR/MWh,43,1.433319,GB,0,0,100.88,-100.88,0
2050,Outside option 43 EUR/MWh,43,1.433319,ITN,811.81730572329,811.81730572329,0,811.81730572329,173.025893643186
2030,Outside option 44 EUR/MWh,44,1.466652,BE,0,0,17.86,-17.86,0
2030,Outside option 44 EUR/MWh,44,1.466652,DK,0,0,2.58,-2.58,0
2030,Outside option 44 EUR/MWh,44,1.466652,FR,0,0,30.92,-30.92,0
2030,Outside option 44 EUR/MWh,44,1.466652,DE,0,0,60.97,-60.97,0
2030,Outside option 44 EUR/MWh,44,1.466652,IE,0,0,1.36,-1.36,0
2030,Outside option 44 EUR/MWh,44,1.466652,NL,0,0,25.03,-25.03,0
2030,Outside option 44 EUR/MWh,44,1.466652,NO,0,0,5.23,-5.23,0
2030,Outside option 44 EUR/MWh,44,1.466652,PT,0,0,6.11,-6.11,0
2030,Outside option 44 EUR/MWh,44,1.466652,ES,0,0,27.65,-27.65,0
2030,Outside option 44 EUR/MWh,44,1.466652,SE,0,0,7.86,-7.86,0
2030,Outside option 44 EUR/MWh,44,1.466652,GB,0,0,24.82,-24.82,0
2030,Outside option 44 EUR/MWh,44,1.466652,ITN,210.39,210.39,0,210.39,43.0138238363171
2040,Outside option 44 EUR/MWh,44,1.466652,BE,0,0,49.94,-49.94,0
2040,Outside option 44 EUR/MWh,44,1.466652,DK,0,0,7.35,-7.35,0
2040,Outside option 44 EUR/MWh,44,1.466652,FR,0,0,87.09,-87.09,0
2040,Outside option 44 EUR/MWh,44,1.466652,DE,0,0,182.55,-182.55,0
2040,Outside option 44 EUR/MWh,44,1.466652,IE,0,0,3.89,-3.89,0
2040,Outside option 44 EUR/MWh,44,1.466652,NL,0,0,70.08,-70.08,0
2040,Outside option 44 EUR/MWh,44,1.466652,NO,0,0,13.21,-13.21,0
2040,Outside option 44 EUR/MWh,44,1.466652,PT,0,0,17.32,-17.32,0
2040,Outside option 44 EUR/MWh,44,1.466652,ES,0,0,79.74,-79.74,0
2040,Outside option 44 EUR/MWh,44,1.466652,SE,0,0,20.65,-20.65,0
2040,Outside option 44 EUR/MWh,44,1.466652,GB,0,0,73.08,-73.08,0
2040,Outside option 44 EUR/MWh,44,1.466652,ITN,604.9,604.9,0,604.9,128.622298925831
2050,Outside option 44 EUR/MWh,44,1.466652,BE,0,0,63.31,-63.31,0
2050,Outside option 44 EUR/MWh,44,1.466652,DK,10.18,0,0,0,2.01564
2050,Outside option 44 EUR/MWh,44,1.466652,FR,0,0,116.28,-116.28,0
2050,Outside option 44 EUR/MWh,44,1.466652,DE,0,0,245.11,-245.11,0
2050,Outside option 44 EUR/MWh,44,1.466652,IE,0,0,5.33,-5.33,0
2050,Outside option 44 EUR/MWh,44,1.466652,NL,0,0,102.42,-102.42,0
2050,Outside option 44 EUR/MWh,44,1.466652,NO,0,0,16.91,-16.91,0
2050,Outside option 44 EUR/MWh,44,1.466652,PT,0,0,23.93,-23.93,0
2050,Outside option 44 EUR/MWh,44,1.466652,ES,0,0,107.58,-107.58,0
2050,Outside option 44 EUR/MWh,44,1.466652,SE,0,0,26.46,-26.46,0
2050,Outside option 44 EUR/MWh,44,1.466652,GB,0,0,100.88,-100.88,0
2050,Outside option 44 EUR/MWh,44,1.466652,ITN,808.21,808.21,0,808.21,172.311647109974
2030,Outside option 45 EUR/MWh,45,1.499985,BE,0,0,17.86,-17.86,0
2030,Outside option 45 EUR/MWh,45,1.499985,DK,0,0,2.58,-2.58,0
2030,Outside option 45 EUR/MWh,45,1.499985,FR,0,0,30.92,-30.92,0
2030,Outside option 45 EUR/MWh,45,1.499985,DE,0,0,60.97,-60.97,0
2030,Outside option 45 EUR/MWh,45,1.499985,IE,0,0,1.36,-1.36,0
2030,Outside option 45 EUR/MWh,45,1.499985,NL,0,0,25.03,-25.03,0
2030,Outside option 45 EUR/MWh,45,1.499985,NO,0,0,5.23,-5.23,0
2030,Outside option 45 EUR/MWh,45,1.499985,PT,0,0,6.11,-6.11,0
2030,Outside option 45 EUR/MWh,45,1.499985,ES,0,0,27.65,-27.65,0
2030,Outside option 45 EUR/MWh,45,1.499985,SE,0,0,7.86,-7.86,0
2030,Outside option 45 EUR/MWh,45,1.499985,GB,0,0,24.82,-24.82,0
2030,Outside option 45 EUR/MWh,45,1.499985,ITN,210.39,210.39,0,210.39,43.0138238363171
2040,Outside option 45 EUR/MWh,45,1.499985,BE,0,0,49.94,-49.94,0
2040,Outside option 45 EUR/MWh,45,1.499985,DK,0,0,7.35,-7.35,0
2040,Outside option 45 EUR/MWh,45,1.499985,FR,0,0,87.09,-87.09,0
2040,Outside option 45 EUR/MWh,45,1.499985,DE,0,0,182.55,-182.55,0
2040,Outside option 45 EUR/MWh,45,1.499985,IE,0,0,3.89,-3.89,0
2040,Outside option 45 EUR/MWh,45,1.499985,NL,0,0,70.08,-70.08,0
2040,Outside option 45 EUR/MWh,45,1.499985,NO,0,0,13.21,-13.21,0
2040,Outside option 45 EUR/MWh,45,1.499985,PT,0,0,17.32,-17.32,0
2040,Outside option 45 EUR/MWh,45,1.499985,ES,0,0,79.74,-79.74,0
2040,Outside option 45 EUR/MWh,45,1.499985,SE,0,0,20.65,-20.65,0
2040,Outside option 45 EUR/MWh,45,1.499985,GB,0,0,73.08,-73.08,0
2040,Outside option 45 EUR/MWh,45,1.499985,ITN,604.9,604.9,0,604.9,128.622298925831
2050,Outside option 45 EUR/MWh,45,1.499985,BE,0,0,63.31,-63.31,0
2050,Outside option 45 EUR/MWh,45,1.499985,DK,13.145388553419,2.91937289548308,0,2.91937289548308,2.59367583330565
2050,Outside option 45 EUR/MWh,45,1.499985,FR,0,0,116.28,-116.28,0
2050,Outside option 45 EUR/MWh,45,1.499985,DE,0,0,245.11,-245.11,0
2050,Outside option 45 EUR/MWh,45,1.499985,IE,5.33,0,0,0,1.05534
2050,Outside option 45 EUR/MWh,45,1.499985,NL,6.57270285310302,0,95.847297146897,-95.847297146897,1.3013951649144
2050,Outside option 45 EUR/MWh,45,1.499985,NO,0,0,16.91,-16.91,0
2050,Outside option 45 EUR/MWh,45,1.499985,PT,0,0,23.93,-23.93,0
2050,Outside option 45 EUR/MWh,45,1.499985,ES,0,0,107.58,-107.58,0
2050,Outside option 45 EUR/MWh,45,1.499985,SE,0,0,26.46,-26.46,0
2050,Outside option 45 EUR/MWh,45,1.499985,GB,0,0,100.88,-100.88,0
2050,Outside option 45 EUR/MWh,45,1.499985,ITN,793.387924251414,793.387924251414,0,793.387924251414,169.376876111754
2030,Outside option 46 EUR/MWh,46,1.533318,BE,0,0,17.86,-17.86,0
2030,Outside option 46 EUR/MWh,46,1.533318,DK,0,0,2.58,-2.58,0
2030,Outside option 46 EUR/MWh,46,1.533318,FR,0,0,30.92,-30.92,0
2030,Outside option 46 EUR/MWh,46,1.533318,DE,0,0,60.97,-60.97,0
2030,Outside option 46 EUR/MWh,46,1.533318,IE,0,0,1.36,-1.36,0
2030,Outside option 46 EUR/MWh,46,1.533318,NL,0,0,25.03,-25.03,0
2030,Outside option 46 EUR/MWh,46,1.533318,NO,0,0,5.23,-5.23,0
2030,Outside option 46 EUR/MWh,46,1.533318,PT,0,0,6.11,-6.11,0
2030,Outside option 46 EUR/MWh,46,1.533318,ES,0,0,27.65,-27.65,0
2030,Outside option 46 EUR/MWh,46,1.533318,SE,0,0,7.86,-7.86,0
2030,Outside option 46 EUR/MWh,46,1.533318,GB,0,0,24.82,-24.82,0
2030,Outside option 46 EUR/MWh,46,1.533318,ITN,210.39,210.39,0,210.39,43.0138238363171
2040,Outside option 46 EUR/MWh,46,1.533318,BE,0,0,49.94,-49.94,0
2040,Outside option 46 EUR/MWh,46,1.533318,DK,0,0,7.35,-7.35,0
2040,Outside option 46 EUR/MWh,46,1.533318,FR,0,0,87.09,-87.09,0
2040,Outside option 46 EUR/MWh,46,1.533318,DE,0,0,182.55,-182.55,0
2040,Outside option 46 EUR/MWh,46,1.533318,IE,0,0,3.89,-3.89,0
2040,Outside option 46 EUR/MWh,46,1.533318,NL,0,0,70.08,-70.08,0
2040,Outside option 46 EUR/MWh,46,1.533318,NO,0,0,13.21,-13.21,0
2040,Outside option 46 EUR/MWh,46,1.533318,PT,0,0,17.32,-17.32,0
2040,Outside option 46 EUR/MWh,46,1.533318,ES,0,0,79.74,-79.74,0
2040,Outside option 46 EUR/MWh,46,1.533318,SE,0,0,20.65,-20.65,0
2040,Outside option 46 EUR/MWh,46,1.533318,GB,0,0,73.08,-73.08,0
2040,Outside option 46 EUR/MWh,46,1.533318,ITN,604.9,604.9,0,604.9,128.622298925831
2050,Outside option 46 EUR/MWh,46,1.533318,BE,0,0,63.31,-63.31,0
2050,Outside option 46 EUR/MWh,46,1.533318,DK,26.290777106838,15.8607768134277,0,15.8607768134277,5.15607380905869
2050,Outside option 46 EUR/MWh,46,1.533318,FR,0,0,116.28,-116.28,0
2050,Outside option 46 EUR/MWh,46,1.533318,DE,0,0,245.11,-245.11,0
2050,Outside option 46 EUR/MWh,46,1.533318,IE,6.58410433113668,1.23489730339853,0,1.23489730339853,1.29984966607291
2050,Outside option 46 EUR/MWh,46,1.533318,NL,32.8635142655151,0,69.5564857344849,-69.5564857344849,6.50697582457198
2050,Outside option 46 EUR/MWh,46,1.533318,NO,0,0,16.91,-16.91,0
2050,Outside option 46 EUR/MWh,46,1.533318,PT,0,0,23.93,-23.93,0
2050,Outside option 46 EUR/MWh,46,1.533318,ES,0,0,107.58,-107.58,0
2050,Outside option 46 EUR/MWh,46,1.533318,SE,0,0,26.46,-26.46,0
2050,Outside option 46 EUR/MWh,46,1.533318,GB,25.8467881871905,0,75.0332118128095,-75.0332118128095,5.11766406106372
2050,Outside option 46 EUR/MWh,46,1.533318,ITN,727.074023430468,727.074023430468,0,727.074023430468,156.246723749207
2030,Outside option 47 EUR/MWh,47,1.566651,BE,0,0,17.86,-17.86,0
2030,Outside option 47 EUR/MWh,47,1.566651,DK,0,0,2.58,-2.58,0
2030,Outside option 47 EUR/MWh,47,1.566651,FR,0,0,30.92,-30.92,0
2030,Outside option 47 EUR/MWh,47,1.566651,DE,0,0,60.97,-60.97,0
2030,Outside option 47 EUR/MWh,47,1.566651,IE,0,0,1.36,-1.36,0
2030,Outside option 47 EUR/MWh,47,1.566651,NL,0,0,25.03,-25.03,0
2030,Outside option 47 EUR/MWh,47,1.566651,NO,0,0,5.23,-5.23,0
2030,Outside option 47 EUR/MWh,47,1.566651,PT,0,0,6.11,-6.11,0
