Published DateTime,Notes,Auction ID,Auction Lot ID,Buy Sell,Volume Required,Qualified IC,Start Time,End Time,Bid Deadline,Default Price,Clearing Price,Best Price,VWA Price,Cleared Volume,Total Bid Volume,IFA1 Volume,BN Volume,NEMO Volume,IFA2 Volume,EL Volume,VKL Volume
2024-01-04T10:50:18,,2024_01_04-10_02,2024_01_04-10_02-2,Buy,800,BN/VKL,2024-01-04T16:00:00,2024-01-04T17:00:00,2024-01-04T10:40:00,125,139.5,129.13,134.68,500,8571,,,,,,500
2024-01-04T10:50:18,,2024_01_04-10_02,2024_01_04-10_02-3,Buy,800,BN/VKL,2024-01-04T17:00:00,2024-01-04T18:00:00,2024-01-04T10:40:00,130,140.36,129.71,139,800,8348,,490,,,,310
2024-01-04T21:29:06,,2024_01_04-20_39,2024_01_04-20_39-1,Sell,900,IFA1/BN/NEMO/VKL,2024-01-04T23:00:00,2024-01-05T00:00:00,2024-01-04T21:20:00,100,60.79,66.22,62.71,900,7198,130,170,200,,,400
2024-01-04T21:29:06,,2024_01_04-20_39,2024_01_04-20_39-2,Sell,1100,IFA1/BN/NEMO/VKL,2024-01-05T00:00:00,2024-01-05T01:00:00,2024-01-04T21:20:00,100,54.1,59.13,56.24,1100,7156,351,222,27,,,500
2024-01-04T21:29:06,,2024_01_04-20_39,2024_01_04-20_39-3,Sell,2000,IFA1/BN/NEMO/VKL,2024-01-05T01:00:00,2024-01-05T02:00:00,2024-01-04T21:20:00,100,47,57.62,50.56,2000,7210,591,808,101,,,500
2024-01-04T21:29:06,,2024_01_04-20_39,2024_01_04-20_39-4,Sell,2500,IFA1/BN/NEMO/VKL,2024-01-05T02:00:00,2024-01-05T03:00:00,2024-01-04T21:20:00,90,40.03,55.69,44.84,2283,7210,768,774,241,,,500
2024-01-04T21:29:06,,2024_01_04-20_39,2024_01_04-20_39-5,Sell,2300,IFA1/BN/NEMO/VKL,2024-01-05T03:00:00,2024-01-05T04:00:00,2024-01-04T21:20:00,90,36.24,53.18,41.59,2300,7193,737,839,224,,,500
2024-01-04T21:29:06,,2024_01_04-20_39,2024_01_04-20_39-6,Sell,2000,IFA1/BN/NEMO/VKL,2024-01-05T04:00:00,2024-01-05T05:00:00,2024-01-04T21:20:00,90,45,56.76,49.23,2000,6977,551,793,156,,,500
2024-01-04T21:29:06,,2024_01_04-20_39,2024_01_04-20_39-7,Sell,1100,IFA1/BN/NEMO/VKL,2024-01-05T05:00:00,2024-01-05T06:00:00,2024-01-04T21:20:00,95,54.83,65.16,59.76,1100,5918,200,382,18,,,500
2024-01-08T14:10:17,,2024_01_08-13_25,2024_01_08-13_25-1,Buy,500,BN/NEMO/VKL/IFA1,2024-01-08T16:00:00,2024-01-08T17:00:00,2024-01-08T13:55:00,95,105.39,96.88,102.34,250,3650,,250,,,,
2024-01-08T14:10:17,,2024_01_08-13_25,2024_01_08-13_25-2,Buy,900,BN/NEMO/VKL/IFA1,2024-01-08T17:00:00,2024-01-08T18:00:00,2024-01-08T13:55:00,95,117.5,99,109.76,650,4528,10,640,,,,
2024-01-08T14:10:17,,2024_01_08-13_25,2024_01_08-13_25-3,Buy,400,BN/NEMO/VKL/IFA1,2024-01-08T18:00:00,2024-01-08T19:00:00,2024-01-08T13:55:00,90,95.5,88,92.32,150,4446,,150,,,,
2024-01-08T14:10:17,,2024_01_08-13_25,2024_01_08-13_25-4,Buy,300,BN/NEMO/VKL/IFA1/EL,2024-01-08T19:00:00,2024-01-08T20:00:00,2024-01-08T13:55:00,80,90.68,88,89.04,180,4941,,180,,,,
2024-01-08T21:49:00,,2024_01_08-20_52,2024_01_08-20_52-1,Buy,2800,IFA1/BN/NEMO/EL/VKL,2024-01-09T07:00:00,2024-01-09T08:00:00,2024-01-08T21:45:00,85,127.79,119,124.97,2800,12057,500,1037,,,600,663
2024-01-08T21:49:00,,2024_01_08-20_52,2024_01_08-20_52-2,Buy,2300,IFA1/BN/NEMO/EL/VKL,2024-01-09T08:00:00,2024-01-09T09:00:00,2024-01-08T21:45:00,85,118.19,109.7,115.02,2300,12015,250,742,262,,446,600
2024-01-08T21:49:00,,2024_01_08-20_52,2024_01_08-20_52-3,Buy,1200,IFA1/BN/NEMO/EL/VKL,2024-01-09T09:00:00,2024-01-09T10:00:00,2024-01-08T21:45:00,75,104.44,79.65,102.7,1200,9103,200,,250,,300,450
2024-01-08T21:49:00,,2024_01_08-20_52,2024_01_08-20_52-4,Buy,1400,IFA1/BN/NEMO/EL/VKL,2024-01-09T10:00:00,2024-01-09T11:00:00,2024-01-08T21:45:00,70,98.17,93.93,96.52,1400,8574,404,,150,,296,550
2024-01-08T21:49:00,,2024_01_08-20_52,2024_01_08-20_52-5,Buy,500,IFA1/BN/NEMO/EL/VKL,2024-01-09T11:00:00,2024-01-09T12:00:00,2024-01-08T21:45:00,65,90.22,87,88.63,500,6284,,,200,,100,200
2024-01-08T21:49:00,,2024_01_08-20_52,2024_01_08-20_52-6,Buy,500,IFA1/BN/NEMO/EL/VKL,2024-01-09T12:00:00,2024-01-09T13:00:00,2024-01-08T21:45:00,65,88.78,87,88.07,500,6736,,,150,,100,250
2024-01-09T12:26:34,,2024_01_09-11_42,2024_01_09-11_42-1,Buy,1550,BN/NEMO/VKL/EL/IFA1,2024-01-09T16:00:00,2024-01-09T17:00:00,2024-01-09T12:10:00,100,125.57,104,118.65,1550,10843,238,700,394,,18,200
2024-01-09T12:26:34,,2024_01_09-11_42,2024_01_09-11_42-2,Buy,1000,IFA1/EL/BN/NEMO/VKL,2024-01-09T17:00:00,2024-01-09T18:00:00,2024-01-09T12:10:00,100,124.92,105.14,119.62,1000,11377,300,200,176,,,324
2024-01-09T12:26:34,,2024_01_09-11_42,2024_01_09-11_42-3,Buy,650,IFA1/EL/NEMO/VKL,2024-01-09T18:00:00,2024-01-09T19:00:00,2024-01-09T12:10:00,95,122.33,116.33,119.1,650,9725,,,350,,,300
2024-01-09T12:26:34,,2024_01_09-11_42,2024_01_09-11_42-4,Buy,600,IFA1/EL/NEMO/VKL,2024-01-09T19:00:00,2024-01-09T20:00:00,2024-01-09T12:10:00,85,111.93,109.19,110.83,600,10001,305,,220,,,75
2024-01-09T21:16:49,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2024_01_09-20_21,2024_01_09-20_21-1,Buy,2000,BN/NEMO/VKL/IFA1/EL,2024-01-10T06:00:00,2024-01-10T07:00:00,2024-01-09T21:10:00,64,127,106.7,120.9,2000,10410,2,699,458,,498,343
2024-01-09T21:16:49,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2024_01_09-20_21,2024_01_09-20_21-2,Buy,3100,BN/NEMO/VKL/IFA1/EL,2024-01-10T07:00:00,2024-01-10T08:00:00,2024-01-09T21:10:00,79,147.73,122.4,141.4,3100,15355,,993,847,,500,760
2024-01-09T21:16:49,,2024_01_09-20_21,2024_01_09-20_21-3,Buy,2550,BN/NEMO/VKL/IFA1/EL,2024-01-10T08:00:00,2024-01-10T09:00:00,2024-01-09T21:10:00,78,138.7,128.14,134.88,2550,13788,475,520,647,,164,744
2024-01-09T21:16:49,,2024_01_09-20_21,2024_01_09-20_21-4,Buy,1850,BN/NEMO/VKL/IFA1/EL,2024-01-10T09:00:00,2024-01-10T10:00:00,2024-01-09T21:10:00,73,120.68,106,118.5,1850,10865,350,165,438,,447,450
2024-01-09T21:16:49,,2024_01_09-20_21,2024_01_09-20_21-5,Buy,1950,BN/NEMO/VKL/IFA1/EL,2024-01-10T10:00:00,2024-01-10T11:00:00,2024-01-09T21:10:00,68,112.08,106.54,109.94,1950,10429,324,,523,,653,450
2024-01-09T21:16:49,,2024_01_09-20_21,2024_01_09-20_21-6,Buy,1600,BN/NEMO/VKL/IFA1/EL,2024-01-10T11:00:00,2024-01-10T12:00:00,2024-01-09T21:10:00,63,103.67,97.66,101.1,1600,9671,555,,65,,580,400
2024-01-09T21:16:49,,2024_01_09-20_21,2024_01_09-20_21-7,Buy,1500,BN/NEMO/VKL/IFA1/EL,2024-01-10T12:00:00,2024-01-10T13:00:00,2024-01-09T21:10:00,62,105.39,97.7,104.08,1500,9668,500,,300,,500,200
2024-01-10T11:28:33,,2024_01_10-10_46,2024_01_10-10_46-1,Buy,0,IFA1/BN/NEMO/VKL,2024-01-10T13:00:00,2024-01-10T14:00:00,2024-01-10T11:15:00,80,0,0,0,0,4154,,,,,,
2024-01-10T11:28:33,,2024_01_10-10_46,2024_01_10-10_46-2,Buy,0,IFA1/BN/NEMO/VKL,2024-01-10T14:00:00,2024-01-10T15:00:00,2024-01-10T11:15:00,85,0,0,0,0,4510,,,,,,
2024-01-10T11:28:33,,2024_01_10-10_46,2024_01_10-10_46-3,Buy,170,IFA1/BN/NEMO/VKL,2024-01-10T15:00:00,2024-01-10T16:00:00,2024-01-10T11:15:00,90,140.84,137.8,139.07,170,13470,,170,,,,
2024-01-10T11:28:33,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2024_01_10-10_46,2024_01_10-10_46-4,Buy,1120,IFA1/BN/NEMO/VKL/EL,2024-01-10T16:00:00,2024-01-10T17:00:00,2024-01-10T11:15:00,105,162.06,152.31,157.77,1120,16227,184,200,120,,316,300
2024-01-10T14:07:31,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2024_01_10-13_30,2024_01_10-13_30-1,Buy,1250,IFA1/BN/NEMO/VKL,2024-01-10T17:00:00,2024-01-10T18:00:00,2024-01-10T14:00:00,105,158.49,140.35,154.22,1250,8112,500,179,275,,,296
2024-01-10T14:07:31,,2024_01_10-13_30,2024_01_10-13_30-2,Buy,2150,IFA1/BN/NEMO/VKL,2024-01-10T18:00:00,2024-01-10T19:00:00,2024-01-10T14:00:00,95,153.6,133.45,147.55,2150,8513,1022,266,235,,,627
2024-01-10T14:07:31,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2024_01_10-13_30,2024_01_10-13_30-3,Buy,2200,IFA1/BN/EL/VKL,2024-01-10T19:00:00,2024-01-10T20:00:00,2024-01-10T14:00:00,90,130.65,114.7,121.91,2200,10098,991,367,,,509,333
2024-01-10T14:07:31,,2024_01_10-13_30,2024_01_10-13_30-4,Buy,1350,IFA1/BN/EL/VKL,2024-01-10T20:00:00,2024-01-10T21:00:00,2024-01-10T14:00:00,80,109.83,96.04,106.62,1350,10386,288,339,,,131,592
2024-01-10T18:25:35,,2024_01_10-17_32,2024_01_10-17_32-1,Buy,860,IFA1/BN/NEMO/VKL,2024-01-10T21:00:00,2024-01-10T22:00:00,2024-01-10T18:00:00,70,96.04,86.09,92.36,860,4798,,342,,,,518
2024-01-10T18:25:35,,2024_01_10-17_32,2024_01_10-17_32-2,Buy,1200,IFA1/BN/NEMO/VKL,2024-01-10T22:00:00,2024-01-10T23:00:00,2024-01-10T18:00:00,65,89.93,82.65,86.74,1200,5229,21,685,,,,494
2024-01-10T18:25:35,,2024_01_10-17_32,2024_01_10-17_32-3,Buy,400,IFA1/BN/NEMO,2024-01-10T23:00:00,2024-01-11T00:00:00,2024-01-10T18:00:00,65,84.18,82.42,83.37,400,4407,50,150,200,,,
2024-01-10T21:15:38,,2024_01_10-20_31,2024_01_10-20_31-1,Buy,500,BN/NEMO,2024-01-11T05:00:00,2024-01-11T06:00:00,2024-01-10T21:10:00,65,93.21,82.56,88.54,500,4515,,400,100,,,
2024-01-10T21:15:38,,2024_01_10-20_31,2024_01_10-20_31-2,Buy,1100,BN/NEMO,2024-01-11T06:00:00,2024-01-11T07:00:00,2024-01-10T21:10:00,85,112.9,106.64,110.91,1100,5532,,742,358,,,
2024-01-11T00:26:31,,2024_01_10-23_50,2024_01_10-23_50-1,Buy,250,BN/NEMO,2024-01-11T05:00:00,2024-01-11T06:00:00,2024-01-11T00:20:00,60,95.45,92.04,94.76,250,3047,,250,,,,
2024-01-11T00:26:31,,2024_01_10-23_50,2024_01_10-23_50-2,Buy,650,BN/NEMO,2024-01-11T06:00:00,2024-01-11T07:00:00,2024-01-11T00:20:00,80,118.02,115.5,116.93,650,4418,,77,573,,,
2024-01-11T00:26:31,,2024_01_10-23_50,2024_01_10-23_50-3,Buy,950,BN/NEMO/IFA1/EL,2024-01-11T07:00:00,2024-01-11T08:00:00,2024-01-11T00:20:00,100,138.38,135.05,136.88,950,10370,395,130,300,,125,
2024-01-11T05:41:45,,2024_01_11-04_58,2024_01_11-04_58-1,Buy,350,IFA1/BN/NEMO/VKL,2024-01-11T08:00:00,2024-01-11T09:00:00,2024-01-11T05:35:00,100,112.69,110.97,111.74,350,3066,342,8,,,,
2024-01-11T05:41:45,,2024_01_11-04_58,2024_01_11-04_58-2,Buy,550,IFA1/BN/NEMO/VKL,2024-01-11T09:00:00,2024-01-11T10:00:00,2024-01-11T05:35:00,90,105.69,99.78,103.12,550,2221,505,45,,,,
2024-01-11T11:36:18,,2024_01_11-10_07,2024_01_11-10_07-1,Buy,1200,IFA1/NEMO/VKL,2024-01-11T13:00:00,2024-01-11T14:00:00,2024-01-11T10:45:00,70,94.86,89.89,93.11,1200,3419,666,,174,,,360
2024-01-11T11:36:18,,2024_01_11-10_07,2024_01_11-10_07-2,Buy,1900,IFA1/BN/NEMO/VKL,2024-01-11T14:00:00,2024-01-11T15:00:00,2024-01-11T10:45:00,75,105.48,99,103.01,1900,3711,1354,,354,,,192
2024-01-11T11:36:18,,2024_01_11-10_07,2024_01_11-10_07-3,Buy,2300,IFA1/BN/NEMO/VKL,2024-01-11T15:00:00,2024-01-11T16:00:00,2024-01-11T10:45:00,80,115.36,109.92,113.12,2300,13725,1784,,266,,,250
2024-01-11T16:18:59,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2024_01_11-13_26,2024_01_11-13_26-1,Buy,2700,IFA1/NEMO/VKL/BN,2024-01-11T16:00:00,2024-01-11T17:00:00,2024-01-11T14:00:00,90,121.29,114.62,118.48,2700,6529,500,1185,597,,,418
2024-01-11T16:18:59,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France. For more information, see this link to French margin graph: https://www.services-rte.com/en/view-data-published-by-rte/balancing-capacities.html#:~:text=RTE%20proposes%20on%20this%20web,best%20hypothesis%20at%20our%20disposal",2024_01_11-13_26,2024_01_11-13_26-2,Buy,2850,IFA1/NEMO/VKL/BN,2024-01-11T17:00:00,2024-01-11T18:00:00,2024-01-11T14:00:00,90,123.3,116.48,119.72,2850,9728,1000,1106,200,,,544
2024-01-11T16:18:59,,2024_01_11-13_26,2024_01_11-13_26-3,Buy,2400,IFA1/NEMO/VKL/BN,2024-01-11T18:00:00,2024-01-11T19:00:00,2024-01-11T14:00:00,85,123.23,114.88,119.24,2400,9636,564,1144,,,,692
2024-01-11T17:17:55,,2024_01_11-16_31,2024_01_11-16_31-1,Buy,3150,IFA1/BN/NEMO/VKL,2024-01-11T19:00:00,2024-01-11T20:00:00,2024-01-11T17:10:00,80,108.07,98.3,105.06,3150,5360,1394,743,692,,,321
2024-01-11T17:17:55,,2024_01_11-16_31,2024_01_11-16_31-2,Buy,2550,IFA1/BN/NEMO/VKL,2024-01-11T20:00:00,2024-01-11T21:00:00,2024-01-11T17:10:00,70,97.18,91.33,95.03,2550,5822,1142,791,419,,,198
2024-01-11T17:17:55,,2024_01_11-16_31,2024_01_11-16_31-3,Buy,1200,IFA1/BN/NEMO/VKL,2024-01-11T21:00:00,2024-01-11T22:00:00,2024-01-11T17:10:00,65,88.71,83.56,85.64,1200,5926,417,486,197,,,100
2024-01-11T17:17:55,,2024_01_11-16_31,2024_01_11-16_31-4,Buy,1200,IFA1/BN/NEMO/VKL,2024-01-11T22:00:00,2024-01-11T23:00:00,2024-01-11T17:10:00,60,80.08,74.95,76.89,1200,6153,409,486,205,,,100
2024-01-11T17:17:55,,2024_01_11-16_31,2024_01_11-16_31-5,Buy,500,IFA1/BN/NEMO/EL,2024-01-11T23:00:00,2024-01-12T00:00:00,2024-01-11T17:10:00,55,79.86,75.68,77.42,500,6375,179,321,,,,
2024-01-11T20:29:11,,2024_01_11-20_03,2024_01_11-20_03-1,Buy,500,IFA1/BN/NEMO,2024-01-11T23:00:00,2024-01-12T00:00:00,2024-01-11T20:25:00,55,83.72,80,82.51,500,4487,100,400,,,,
2024-01-12T03:35:33,,2024_01_12-02_57,2024_01_12-02_57-1,Buy,1200,IFA1/BN/NEMO/VKL,2024-01-12T06:00:00,2024-01-12T07:00:00,2024-01-12T03:30:00,70,103.1,98.2,101.06,1200,7103,906,196,50,,,48
2024-01-12T03:35:33,"Due to French electricity system conditions, NGESO is unable to trade on the interconnectors joining GB and France.",2024_01_12-02_57,2024_01_12-02_57-2,Buy,1350,IFA1/BN/NEMO/VKL,2024-01-12T07:00:00,2024-01-12T08:00:00,2024-01-12T03:30:00,90,118.83,111.98,115.22,1350,10245,1000,200,150,,,
2024-01-12T03:35:33,,2024_01_12-02_57,2024_01_12-02_57-3,Buy,800,IFA1/BN/NEMO/VKL,2024-01-12T08:00:00,2024-01-12T09:00:00,2024-01-12T03:30:00,85,112.61,109.83,111.39,800,9388,800,,,,,
2024-01-12T12:32:35,,2024_01_12-12_03,2024_01_12-12_03-1,Buy,350,IFA1/BN/NEMO/EL/VKL,2024-01-12T16:00:00,2024-01-12T17:00:00,2024-01-12T12:30:00,82,109.31,107.5,108.71,350,4606,256,,25,,69,
2024-01-12T12:32:35,,2024_01_12-12_03,2024_01_12-12_03-2,Buy,350,IFA1/BN/NEMO/EL/VKL,2024-01-12T17:00:00,2024-01-12T18:00:00,2024-01-12T12:30:00,82,111.95,110.08,110.98,350,5233,200,50,100,,,
2024-01-12T12:32:35,,2024_01_12-12_03,2024_01_12-12_03-3,Buy,350,IFA1/BN/NEMO/EL/VKL,2024-01-12T18:00:00,2024-01-12T19:00:00,2024-01-12T12:30:00,78,106.89,104.92,106.11,350,5197,350,,,,,
2024-01-12T12:32:35,,2024_01_12-12_03,2024_01_12-12_03-4,Buy,350,IFA1/BN/NEMO/EL/VKL,2024-01-12T19:00:00,2024-01-12T20:00:00,2024-01-12T12:30:00,71,100,95.04,98.75,350,5773,265,,,,85,
2024-01-12T12:32:35,,2024_01_12-12_03,2024_01_12-12_03-5,Buy,350,IFA1/BN/NEMO/EL/VKL,2024-01-12T20:00:00,2024-01-12T21:00:00,2024-01-12T12:30:00,63,92.64,91.16,91.86,350,5730,57,,145,,98,50
2024-01-12T15:33:26,,2024_01_12-14_56,2024_01_12-14_56-1,Buy,1600,IFA1/BN/NEMO/VKL,2024-01-12T17:00:00,2024-01-12T18:00:00,2024-01-12T15:25:00,82,132.24,116.83,123.76,1100,1962,451,241,212,,,196
2024-01-12T15:33:26,,2024_01_12-14_56,2024_01_12-14_56-2,Buy,1600,IFA1/BN/NEMO/VKL,2024-01-12T18:00:00,2024-01-12T19:00:00,2024-01-12T15:25:00,78,126.6,111.12,116.51,1100,2312,283,325,296,,,196
2024-01-12T15:33:26,,2024_01_12-14_56,2024_01_12-14_56-3,Buy,1100,IFA1/BN/NEMO/EL/VKL,2024-01-12T19:00:00,2024-01-12T20:00:00,2024-01-12T15:25:00,71,103.81,102,103.03,1100,5269,607,195,25,,198,75
2024-01-12T15:33:26,,2024_01_12-14_56,2024_01_12-14_56-4,Buy,500,IFA1/BN/NEMO/EL/VKL,2024-01-12T20:00:00,2024-01-12T21:00:00,2024-01-12T15:25:00,63,93.34,90.28,92.62,500,5172,124,202,,,174,
2024-01-12T15:33:26,,2024_01_12-14_56,2024_01_12-14_56-5,Buy,1000,IFA1/BN/NEMO/EL/VKL,2024-01-12T21:00:00,2024-01-12T22:00:00,2024-01-12T15:25:00,59,90.7,83.91,88.68,1000,6936,121,374,283,,147,75
2024-01-13T14:20:41,,2024_01_13-13_47,2024_01_13-13_47-1,Buy,650,IFA1/BN/NEMO,2024-01-13T17:00:00,2024-01-13T18:00:00,2024-01-13T14:15:00,80,112.8,108.62,110.92,650,2736,52,99,499,,,
2024-01-13T14:20:41,,2024_01_13-13_47,2024_01_13-13_47-2,Buy,300,IFA1/NEMO,2024-01-13T18:00:00,2024-01-13T19:00:00,2024-01-13T14:15:00,75,101.77,99.32,100.37,300,1572,120,,180,,,
2024-01-15T03:28:35,,2024_01_15-02_57,2024_01_15-02_57-1,Buy,500,IFA1/BN/NEMO/VKL,2024-01-15T06:00:00,2024-01-15T07:00:00,2024-01-15T03:25:00,65,79.84,76.83,78.5,500,4520,93,147,,,,260
2024-01-15T03:28:35,,2024_01_15-02_57,2024_01_15-02_57-2,Buy,1000,IFA1/BN/NEMO/VKL,2024-01-15T07:00:00,2024-01-15T08:00:00,2024-01-15T03:25:00,70,94.98,89.81,92.65,1000,9097,200,275,100,,,425
2024-01-15T05:00:19,,2024_01_15-04_22,2024_01_15-04_22-1,Sell,0,VKL,2024-01-15T07:00:00,2024-01-15T08:00:00,2024-01-15T04:45:00,95,0,0,0,0,525,,,,,,
2024-01-15T05:00:19,,2024_01_15-04_22,2024_01_15-04_22-2,Buy,425,IFA1/BN/NEMO,2024-01-15T07:00:00,2024-01-15T08:00:00,2024-01-15T04:45:00,70,104.47,98.14,102.31,425,2199,275,50,100,,,
2024-01-16T01:07:18,,2024_01_16-00_10,2024_01_16-00_10-1,Buy,1150,IFA1/NEMO/EL,2024-01-16T05:00:00,2024-01-16T06:00:00,2024-01-16T01:00:00,55,93.76,89.9,91.94,1150,7463,550,,352,,248,
2024-01-16T01:07:18,,2024_01_16-00_10,2024_01_16-00_10-2,Buy,1500,IFA1/NEMO/EL,2024-01-16T06:00:00,2024-01-16T07:00:00,2024-01-16T01:00:00,70,111.89,104.92,109.39,1500,8521,742,,50,,708,
2024-01-16T01:07:18,,2024_01_16-00_10,2024_01_16-00_10-3,Buy,1050,IFA1/NEMO/EL,2024-01-16T07:00:00,2024-01-16T08:00:00,2024-01-16T01:00:00,85,139.45,135.02,137.5,1050,10321,550,,200,,300,
2024-01-16T01:07:18,,2024_01_16-00_10,2024_01_16-00_10-4,Buy,100,IFA1/BN/NEMO/EL/VKL,2024-01-16T06:00:00,2024-01-16T07:00:00,2024-01-16T01:00:00,70,109.32,109.32,109.32,100,9315,0,,0,,0,100
2024-01-16T01:07:18,,2024_01_16-00_10,2024_01_16-00_10-5,Buy,900,IFA1/BN/NEMO/EL/VKL,2024-01-16T07:00:00,2024-01-16T08:00:00,2024-01-16T01:00:00,85,140.52,135.02,139.01,900,13943,300,375,75,,150,
